id,product_id,feature_key,feature_label,feature_value,source_text,extraction_method,updated_at
3889,654,usage_purpose,Kullanım Amacı,"Tohum, gübre, ilaç, mazot gibi bitkisel üretim ihtiyaçlarının finansmanı","Bitkisel Üretim Bitkisel üretim faaliyetlerinizle ilgili tohum, gübre, ilaç, mazot vb. ihtiyaçlarınızı Bitkisel Üretim Finansmanı ile 24 ay vadeye kadar finanse edebilirsiniz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3890,655,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3891,655,usage_purpose,Kullanım Amacı,Biçerdöver alımının finansmanı,Biçerdöver Sıfır ve 2.el biçerdöver alımlarınıza yönelik finansman desteğinizi 48 aya varan vadelerle kullanabilirsiniz. Bu finansmanlarımızdan yararlanmak için sizi en sizi en yakın Tarım Bankacılığı Hizmeti veren şubelerimize bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3892,655,application_channel,Başvuru / Kanal,Tarım Bankacılığı Şubesi,ullanabilirsiniz. Bu finansmanlarımızdan yararlanmak için sizi en sizi en yakın Tarım Bankacılığı Hizmeti veren şubelerimize bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3893,656,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3894,656,usage_purpose,Kullanım Amacı,Tarımsal makine ve ekipman alımının finansmanı,Makine Ekipman Zirai faaliyetlerinizin gerçekleşmesi için gerekli her türlü ekipman ve makine alımına yönelik finansman desteğinizi 48 aya varan vadelerle kullanabilirsiniz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3895,657,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3896,657,usage_purpose,Kullanım Amacı,"Sera yapımı, bakımı ve modernizasyonunun finansmanı","Seracılık Sera yapımı, bakımı ve modernizasyonu gibi yatırımlarınızı Seracılık Finansmanı ile 48 ay vadeye kadar finanse edebilirsiniz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3897,658,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3898,658,usage_purpose,Kullanım Amacı,Tarla alımının finansmanı,"Tarla Alım Tarımsal faaliyetlerinizin sürdürülmesi için alacağınız tarlalarınızı, Tarla Alım Finansmanı ile 48 ay vadeye kadar finanse edebilirsiniz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3899,659,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3900,659,usage_purpose,Kullanım Amacı,Traktör alımının finansmanı,Traktör Sıfır ve 2.el traktör alımlarınıza yönelik finansman desteğinizi 48 aya varan vadelerle kullanabilirsiniz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3901,660,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3902,660,usage_purpose,Kullanım Amacı,Müşterilere alışveriş finansmanı sunan alternatif satış kanalı,Kefalet (KFK) Bayide Finansman Hemen Başvur Bayide Finansman Nedir? Firmanızın ürün/hizmetlerini satın almak isteyen bireysel müşterilerin finansman kullanarak ücret bedelinin anında hesabınıza geçeceği alternatif online bir satış kanalıdır. Firmanız tarafından yetki verilecek personelleriniz kullanıcı adı ve şifresiyle Bayide Finansman platformunu kullanabilecek ve müşterilerinizin işlemlerini gerçekleştirecektir,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3903,660,application_channel,Başvuru / Kanal,Bayi / Şube,emleri gerçekleştirilebilecektir. Müşterinizin kredibilitenize bakılmaksızın ve şubeye gerek kalmadan 60.000 TL’ye kadar finansman kullandırımı bayide yapılabilecektir. 60.000 TL üstünde kalan başvuruların olması halinde müşterinizi şubemize yönlendirerek işlemleri tamamlayabilirsiniz. 36 aya varan vadelerde taksitlendirme yapılabilecektir. Yasa,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3904,660,transaction_limit,İşlem / Limit,Bayide şubesiz işlem 60.000 TL'ye kadar; üzeri şubede tamamlanır,emleri gerçekleştirilebilecektir. Müşterinizin kredibilitenize bakılmaksızın ve şubeye gerek kalmadan 60.000 TL’ye kadar finansman kullandırımı bayide yapılabilecektir. 60.000 TL üstünde kalan başvuruların olması halinde müşterinizi şubemize yönlendirerek işlemleri tamamlayabilirsiniz. 36 a,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3905,661,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3906,661,usage_purpose,Kullanım Amacı,DBS'ye yüklenen faturaların teminatıyla fon kullanımı,"ik KOBİ Kart Tedarikçi Finansmanı “DBS Fatura Teminatlı Kredi” ile ana firmalar DBS sistemine yükledikleri faturaları teminata vererek fon kullanabiliyorlar. DBS avantajlarının yanı sıra; daha rahat limit tahsisi, mevcut limitlerinizi artırma ve ek bir teminat vermeden fon kullanılabilme imkânlarına kavuşursunuz. DBS",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3907,661,application_channel,Başvuru / Kanal,Şube,ına kavuşursunuz. DBS Fatura Teminatlı Kredi ile ilgili detaylı bilgi için sizi en yakın Albaraka Türk şubemize davet ediyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3908,661,security_type,Teminat / Güvence,DBS'ye yüklenen faturalar,"nsmanı “DBS Fatura Teminatlı Kredi” ile ana firmalar DBS sistemine yükledikleri faturaları teminata vererek fon kullanabiliyorlar. DBS avantajlarının yanı sıra; daha rahat limit tahsisi, mevcut limitlerinizi artırma ve ek bir teminat vermeden fon kullanılabilme imkânlarına kavuşursunuz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3909,662,transaction_structure,İşlem / Finansman Yapısı,ELÜS teminatlı finansman,"Albaraka Mobil Mobil Bankacılık Aç Elüs Teminatlı Kredi Anasayfa KOBİ Finansmanlar Kobi Nakdi Finansman Elüs Teminatlı Kredi Kobi Finansman Desteği Proje Finansmanı DBS Fatura Teminatlı Kredi Kira Sertifikası Teminatlı Kredi Elüs Teminatlı Kredi Jet Ticari Finansman Pratik KOBİ Kart Tedarikçi Finansmanı ELÜS, lisanslı depolara teslim edilen tarım ürünleri karşılığında düzenlenen ve depolanan ürün detayını gösteren; Merkezi Kayıt Kuruluşu (MKK) nezdinde elektronik olarak saklanan, yetkili ticaret",product_identity,2026-08-13T11:49:11+00:00
3910,662,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3911,662,usage_purpose,Kullanım Amacı,ELÜS teminatıyla tarımsal ürün karşılığı finansman,"Albaraka Mobil Mobil Bankacılık Aç Elüs Teminatlı Kredi Anasayfa KOBİ Finansmanlar Kobi Nakdi Finansman Elüs Teminatlı Kredi Kobi Finansman Desteği Proje Finansmanı DBS Fatura Teminatlı Kredi Kira Sertifikası Teminatlı Kredi Elüs Teminatlı Kredi Jet Ticari Finansman Pratik KOBİ Kart Tedarikçi Finansmanı ELÜS, lisanslı depolara teslim edilen tarım ürünleri karşılığında düzenlenen ve depolanan ürün detayını gösteren; Merkezi Kayıt Kuruluşu (",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3912,662,application_channel,Başvuru / Kanal,Şube,kdi finansman ürünüdür. ELÜS Teminatlı Kredı ile ilgili detaylı bilgi için sizi en yakın Albaraka Türk şubemize davet ediyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3913,662,security_type,Teminat / Güvence,ELÜS,"Albaraka Mobil Mobil Bankacılık Aç Elüs Teminatlı Kredi Anasayfa KOBİ Finansmanlar Kobi Nakdi Finansman Elüs Teminatlı Kredi Kobi Finansman Desteği Proje Finansmanı DBS Fatura Teminatlı Kredi Kira Sertifikası Teminatlı Kredi Elüs Teminatlı Kredi Jet Ticari Finansman Pratik KOBİ Kart Tedarikçi Finansmanı ELÜS, lisanslı depolara teslim edilen tarım ürünleri karşılığında düzenlenen ve depolanan ü",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3914,663,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3915,663,usage_purpose,Kullanım Amacı,İşletme finansman ihtiyacının dijital kanallardan karşılanması,"n belirlenen limitler dahilinde kurumsal finansman kullanabileceği ürünümüzdür. İşletmenizi büyütmek isteyen bir Kobi’yseniz ve finansman ihtiyacınız varsa finansal desteği size en uygun geri ödeme seçeneğiyle Albaraka’da! Ürün Detayları Tüzel nitelikli müşterilerimiz faydalanabilecektir. (Şahıs firmaları da dahildir.) Müşteri,",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3916,663,application_channel,Başvuru / Kanal,Kurumsal İnternet Bankacılığı / Dijital Kanallar,"Finansman desteğinden yararlanabilecektir. Jet Ticari Finansman Başvuru Süreci Kurumsal internet bankacılığındaki Finansman> Jet Ticari Finansman> Jet Ticari Finansman Başvuru menüsüne giriş yapılır. İlgili menüye girildikten sonra taksit sayısı, finansman tutarı ve ilk taksit tarihi seçilir. Daha sonrasında satıcı bilgileri, ödeme tutarı ve ödeme açıklaması girilir. Akabinde",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3917,663,digital_process,Dijital İşlem,Evet,i Finansmanı Jet Ticari Finansman; İşletme Kredisi limiti olan müşterilerimizin şubeye gitmeden dijital kanallar üzerinden belirlenen limitler dahilinde kurumsal finansman kullanabileceği ürünümüzdür. İşletmenizi büyütmek isteyen bir Kobi’yseniz ve finansman ihtiyacınız varsa finansal desteği size en,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3918,664,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3919,664,usage_purpose,Kullanım Amacı,Teminat desteğiyle finansmana erişimin kolaylaştırılması,"e Finansman KFK, kurumsal bir kefalet kuruluşu olarak faaliyet göstermekte olup teminat yetersizliği nedeniyle finansman ihtiyacını gideremeyen Küçük ve Orta Büyüklükteki İşletmelerin (KOBİ) ve KOBİ Dışı işletmelerin, finansmana erişimlerini sağlamaktadır. Katılım Finans Kefalet, sektörün kendi bünyesinde kefalet ihtiyaçlarını karşılayarak katılım ekosisteminin güçlendirilmesine katkı sağlamayı hedeflemektedir.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3920,664,application_channel,Başvuru / Kanal,Şube,inde yönetilmektedir. KFK Destekli krediler hakkında detaylı bilgi için sizleri en yakın şubemize bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3921,664,security_type,Teminat / Güvence,KFK kefaleti,"firmalar, esnaf ve sanatkârlar, kadın ve genç girişimciler ve tarım işletmeleri KFK kefaletinden yararlanarak finansman kullanabilir. KFK, Katılım bankacılığı prensiplerine uygun olmak kaydıyla işletmelerin ihtiyaç duyduğu her türlü TL veya döviz cinsinden nakdi ve gayrinakdi finansmanlar",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3922,665,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3923,665,usage_purpose,Kullanım Amacı,Kira sertifikalarının teminatıyla finansman,"Finansman Pratik KOBİ Kart Tedarikçi Finansmanı Albaraka’da değerlendirdiğiniz kira sertifikalarınızı finansmanlarınızda teminat olarak kullanabilir, işlemlerinizi hızlıca sonuçlandırabilirsiniz. Detaylı bilgi ve başvuru için sizi şubelerimize bekliyoruz. Özellikler Kira sertifika teminatlı finansman ürünümüzden,",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3924,665,application_channel,Başvuru / Kanal,Şube,"ak kullanabilir, işlemlerinizi hızlıca sonuçlandırabilirsiniz. Detaylı bilgi ve başvuru için sizi şubelerimize bekliyoruz. Özellikler Kira sertifika teminatlı finansman ürünümüzden, mevcutta bankamızda kira sertifikası yatırımı bulunan müşterilerimiz yararlanabilir. Kira sertifikası ile ku",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3925,665,security_type,Teminat / Güvence,Kira sertifikası,"Finansman Pratik KOBİ Kart Tedarikçi Finansmanı Albaraka’da değerlendirdiğiniz kira sertifikalarınızı finansmanlarınızda teminat olarak kullanabilir, işlemlerinizi hızlıca sonuçlandırabilirsiniz. Detaylı bilgi ve başvuru için sizi şubelerimize bekliyoruz. Özellikler Kira sertifika teminatlı finansman ürünüm",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3926,666,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3927,666,usage_purpose,Kullanım Amacı,POS ve online kanallarda işletme finansman ihtiyacının karşılanması,"man Pratik KOBİ Kart Tedarikçi Finansmanı Kart limiti bulunan müşterilerimizin, Fiziki Pos/Mail Order/Sanal Pos üzerinden pratik ve hızlı bir şekilde işletme finansman ihtiyaçlarını karşılayabileceği ürünümüzdür. Ürünün Özellikleri Tüzel nitelikli müşterilerimiz faydalanabilecektir. (Şahıs firmaları da dahildir.) Müşteri, belirlenen ve tanımlanan üst limite k",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3928,666,application_channel,Başvuru / Kanal,Fiziki POS · Mail Order · Sanal POS / Şube,"man Pratik KOBİ Kart Tedarikçi Finansmanı Kart limiti bulunan müşterilerimizin, Fiziki Pos/Mail Order/Sanal Pos üzerinden pratik ve hızlı bir şekilde işletme finansman ihtiyaçlarını karşılayabileceği ürünümüzdür. Ürünün Özellikleri Tüzel nitelikli müşterilerimiz faydalanabilecektir. (Şahıs firmaları da dahildir.) Müşteri, belirlenen ve tanımlanan üst limite kadar bu üründen istifade edebi",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3929,667,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3930,667,usage_purpose,Kullanım Amacı,"Yenilenebilir enerji, altyapı ve imalat yatırımlarının finansmanı","Elüs Teminatlı Kredi Jet Ticari Finansman Pratik KOBİ Kart Tedarikçi Finansmanı Yenilenebilir enerji projeleri, altyapı/üst yapı, imalat başta olmak üzere daha birçok alandaki yatırım projelerine kaynak sağlamaya yönelik finansman seçenekleri sunar. Özellikler Albaraka Türk’ ün proje finansmanı tecrübelerinden faydalanarak yatırımlarınızı hayata geçirebilirsiniz. Projeleriniz içi",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3931,667,application_channel,Başvuru / Kanal,Şube,vade seçeneklerinden yararlanabilirsiniz. Ürünümüz ile ilgili detaylı bilgi ve başvuru için sizi şubelerimize bekliyoruz.,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3932,668,target_segment,Hedef Kitle,Ticari,scope=ticari,structured_scope,2026-08-13T11:49:11+00:00
3933,668,usage_purpose,Kullanım Amacı,Vadeli alacakların teminata verilerek finansmana dönüştürülmesi,"man Pratik KOBİ Kart Tedarikçi Finansmanı Tedarikçi Finansman Sistemi (TFS) ile vadeli alacağı olan kobiler, alacaklarını Albaraka Türk’e teminata vererek finansman kullanabiliyor. Tedarikçi Finansman Sistemize kayıtlı ana firmalar ile çalışan kobiler: Kolay teminat yaratabilme, Finansmana kolay ulaşım, Alacaklarını zamanında tahsil edebilme,",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3934,668,application_channel,Başvuru / Kanal,Şube,un süreli ve güçlü ilişki kurma gibi imkanlara kavuşur. Detaylı bilgi için sizi en yakın Albaraka Türk şubesine davet ediyoruz,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3935,669,target_segment,Hedef Kitle,Ticari · İşletmeler,"Özellikler Kobi işletmeniz için mamul, yarı mamul ve ham madde alımlarınızda finansal destek alabilirsiniz.",source_and_structured_scope,2026-08-13T11:49:11+00:00
3936,669,usage_purpose,Kullanım Amacı,"İşletme yatırımı / mal, hizmet ve gayrimenkul finansmanı","ze en uygun geri ödeme seçeneğiyle Albaraka’da! Özellikler Kobi işletmeniz için mamul, yarı mamul ve ham madde alımlarınızda finansal destek alabilirsiniz. İhtiyaç duyduğunuz tüm mal, araç gereç, gayrimenkul ve hizmet bedeli için finansal destek alabilirsiniz. Önce",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3937,670,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3938,670,usage_purpose,Kullanım Amacı,BES birikimini bozmadan ihtiyaç finansmanı,i yoluyla bankalara devredebilmesine olanak sağlanmıştır. Bu olanak ile kişiler BES birikimlerini ve devlet katkısını kaybetmeden birikimlerini teminat göstererek finansman sağlayabileceklerdir. BES Teminatlı Finansman Kullanmanın Avantajları Nelerdir? Bireysel Emeklilik Sistemi içerisinde ödediğiniz katkı payı tutarının %30’u oranında devlet desteği,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3939,670,application_channel,Başvuru / Kanal,Şube,in size en yakın Albaraka Şubesi üzerinden başvurunuzu gerçekleştirebilirsiniz. Finansmana yalnızca Albaraka Türk şubelerinden başvurulabilecektir. Finansman yalnızca Bireysel İhtiyaç Finansmanlarının BES Teminata alınarak kullanılabilecektir. BES’imizin bulunan Emeklilik Gözetim Şirketi’ne başvuruda bulu,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3940,670,transaction_structure,İşlem / Finansman Yapısı,BES birikimi teminat olarak kullanılır · Nakit kullandırım yok,i yoluyla bankalara devredebilmesine olanak sağlanmıştır. Bu olanak ile kişiler BES birikimlerini ve devlet katkısını kaybetmeden birikimlerini teminat göstererek finansman sağlayabileceklerdir. BES Teminatlı Finansman Kullanmanın Avantajları Nelerdir? Bireysel Emeklilik Sistemi içerisinde ödediğiniz katkı payı tutarının %30’u oranında devlet desteği,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3941,670,security_type,Teminat / Güvence,BES birikimi,"bozmak istemiyorum ama bu eşyalar nasıl yenilenecek diyorsanız, Türkiye’nin ilk BES birikimlerinizi bozmayan taksitli finansmanı BES Teminatlı Finansman ile tanışın. Hem kafanız hem geleceğiniz rahat olsun! Müşterimiz değilseniz Albaraka Mobil’de yer alan “Müşteri Olmak İstiyorum” butonuna tıklayarak görüntülü görüşme",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3942,670,cost_advantage,Maliyet / Avantaj,Standart oranlardan 20 puan indirim,ndan yararlanabileceklerdir. Bes Teminatlı İhtiyaç Finansmanı kullanımlarınızda standart oranlarımız üzerinden 20 puan indirim yapılacaktır. Sık Sorulan Sorular BES’imi teminata vererek nakit olarak bankanızdan tutar alabilir miyim? Hayır. Nakit olarak finansman desteği sağlanmamaktadır. BES’imi blokeye a,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3943,671,usage_purpose,Kullanım Amacı,Eğitim masraflarının finansmanı,re Finansmanı Eğitim finansmanı ile ister kendiniz için ister de çocuğunuz için eğitim masraflarını 12 aya kadar taksitlendirme imkânı Albaraka’da! Üstelik kefil şartı yok! Eğitim Finansmanı Nedir? Albaraka Eğitim Finansmanı ile kreşten yükseköğretim ve master eğitimine kadar eğitim süreçler,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3944,671,application_channel,Başvuru / Kanal,Şube · Web Sitesi / Albaraka Mobil (Jet Finansman üzerinden),inansmanınızı kullanabilmek için Jet Finansman sayfamızı ziyaret edebilirsiniz. Şubelerimiz üzerinden Eğitim Finansmanına başvurmak ve detaylı bilgi almak için en yakın şubemize uğrayabilirsiniz Albaraka Mobil İndir Jet Finansman Başvurusu Başvuru İçin Gerekli Belgeler Nelerdir? Şubelerimizden yapacağınız b,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3945,671,digital_process,Dijital İşlem,Evet,de finansmanımızdan yararlanabilirsiniz. Eğitim Finansmanına Nasıl Başvurulur? Şubeye gitmeden dilediğiniz yerden ve anında eğitim finansmanınızı kullanabilmek için Jet Finansman sayfamızı ziyaret edebilirsiniz. Şubelerimiz üzerinden Eğitim Finansmanına başvurmak ve detaylı bilgi almak için en yakın şubemize uğrayabilirsiniz Albaraka Mobil İndir Jet Finans,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3946,671,target_segment,Hedef Kitle,Bireysel · Serbest Meslek · Tüzel Kişi,"belerimizden yapacağınız başvurular için gerekli belgeler Eğitim finansmanından gerçek kişi olarak yararlanmak isterseniz satın alınacak hizmetin proforma faturası, kimlik kartı ve gelir belgesi gerekmektedir. Ücretli çalışansanız maaş bordronuzu veya net maaş tutarınızı gösteren işyeri ta",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3947,671,security_type,Teminat / Güvence,Kefil şartı yok,çin eğitim masraflarını 12 aya kadar taksitlendirme imkânı Albaraka’da! Üstelik kefil şartı yok! Eğitim Finansmanı Nedir? Albaraka Eğitim Finansmanı ile kreşten yükseköğretim ve master eğitimine kadar eğitim süreçlerindeki tüm masraflarınızda kendiniz ya da çocuklarınız için,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3948,671,repayment_structure,Ödeme / Kullanım Yapısı,12 aya kadar · Aylık eşit veya değişken tutarlı ödeme,finansmanı ile ister kendiniz için ister de çocuğunuz için eğitim masraflarını 12 aya kadar taksitlendirme imkânı Albaraka’da! Üstelik kefil şartı yok! Eğitim Finansmanı Nedir? Albaraka Eğitim Finansmanı ile kreşten yükseköğretim ve master eğitimine kadar eğitim süreçlerindeki tüm ma,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3949,672,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3950,672,usage_purpose,Kullanım Amacı,"Alışveriş, eğitim, sağlık, tatil ve benzeri ihtiyaçların finansmanı","niz! Mobilya, cep telefonu, bilgisayar, beyaz eşya, elektrikli ev aletleri gibi alışverişleriniz için ya da eğitim, sağlık, tatil, düğün organizasyonu, hac/umre ziyaretleri vb. harcamalarınız için minimum 1.000 TL, maksimum 60.000 TL’ye kadar Jet Finansman başvurusu yapabilir, tüm ihtiyaçlarınıza kolayca ulaşabilirsiniz.* Cep telefonlarında 20.000 TL’ye",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3951,672,application_channel,Başvuru / Kanal,Albaraka Mobil · Web Sitesi,"ansman’a Nasıl Başvurulur? Albaraka müşterisi iseniz; Jet Finansman başvurunuzu Albaraka Mobil üzerinden ya da “Hemen Başvur” butonuna tıklayarak yapabilirsiniz. Albaraka Mobil üzerinden başvuru yapmak için, “Finansman İşlemleri” menüsünden “Finansman Başvurusu”na girerek kişisel bilgilerinizi doldurup b",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3952,672,digital_process,Dijital İşlem,Evet,"lbaraka’da! Dilediğiniz mağazadan ya da kurumdan yaptığınız harcamalarınız için Albaraka Mobil üzerinden anında finansman kullanın, ihtiyaçlarınızı ertelemeden hemen kavuşma imkanına sahip olun! 1.000-50.000 TL arası finansmanlarda 36 Ay, 50.001-100.000 TL arası finansmanlarda 24 Ay, 100.001 TL ve üz",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3953,672,repayment_structure,Ödeme / Kullanım Yapısı,Tutar bandına göre 36/24/12 ay · İlk taksit en geç 45 gün sonra,"ansman kullanın, ihtiyaçlarınızı ertelemeden hemen kavuşma imkanına sahip olun! 1.000-50.000 TL arası finansmanlarda 36 Ay, 50.001-100.000 TL arası finansmanlarda 24 Ay, 100.001 TL ve üzeri arası finansmanlarda 12 Ay’a kadar vade imkanından faydalanabilirsiniz. Jet Finansman Nedir? Jet Finansman ile a",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3954,673,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3955,673,usage_purpose,Kullanım Amacı,"Motosiklet, ATV veya bisiklet alımının finansmanı","Umre Finansmanı Jet Finansman Başvurusu Motosiklet finansmanı ile hayalinizdeki motosiklet, ATV veya bisikleti satın almak artık çok daha kolay! Albaraka Türk, motorlu veya motorsuz taşıt talepleriniz için avantajlı finansman seçenekleri sunuyor. Motosiklet, ATV, Bisiklet Finansmanının Özellikleri Fin",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3956,673,application_channel,Başvuru / Kanal,Şube,da proforma fatura ibrazı gerekmektedir. Başvuru Süreci Gerekli belgelerle size en yakın Albaraka Türk şubesine uğrayın. Başvuru formunu doldurun ve süreci başlatın. Eksiksiz bilgi ve belgelerle yapılan başvurular ortalama 24 saat içinde sonuçlanır. Detaylı bilgi almak ve bankacılık işlemlerinizi g,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3957,673,repayment_structure,Ödeme / Kullanım Yapısı,Aylık eşit taksit · Tutar bandına göre 36/24/12 ay,lirsiniz. 36 aya kadar vade imkanıyla ödemelerinizi kolayca planlayabilirsiniz. Aylık eşit taksitli ödeme seçenekleri ile bütçenizi zorlamadan geri ödeme yapabilirsiniz. Finansman Tutarları ve Taksit Bilgileri Finansman Tutarı Taksit Miktarı 125.000 TL’ye kadar Maksimum 36 ay vade 125,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3958,674,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3959,674,usage_purpose,Kullanım Amacı,Yurt içi POS ve online alışveriş ihtiyaçlarının finansmanı,"sıl Başvurulur? Pratik Finansman Kart, ihtiyaç finansmanınızı cebinize taşıyan, yurtiçi tüm POS ve online alışverişlerinizde kullanabileceğiniz, Albaraka’nın yepyeni bir ürünüdür. Pratik Finansman Karta İster Albaraka Mobil ve İnternet şubemiz üzerinden, isterseniz de en yakın şubelerimize gelerek başvuru yapabilirsiniz.",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3960,674,application_channel,Başvuru / Kanal,Albaraka Mobil · İnternet Şubesi · Şube,"anabileceğiniz, Albaraka’nın yepyeni bir ürünüdür. Pratik Finansman Karta İster Albaraka Mobil ve İnternet şubemiz üzerinden, isterseniz de en yakın şubelerimize gelerek başvuru yapabilirsiniz. Müşterimiz değilseniz; Albaraka Mobil üzerinden hemen görüntülü görüşme ile müşterimiz olarak Pratik Finansman Kart başvurunuzu İşlem > Finansman İ",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3961,674,digital_process,Dijital İşlem,Evet,"k ihtiyacınızı Pratik Finansman kartınız ile anında karşılayabilirsiniz. Ayrıca online alışverişlerinizde de yanınızda! Hemen Başvur Hemen Başvur Pratik Finansman Kart Nedir ve Nasıl Başvurulur? Pratik Finansman Kart, ihtiyaç finansmanınızı cebinize taşıyan, yurtiçi tüm POS ve online",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3962,674,repayment_structure,Ödeme / Kullanım Yapısı,İlk taksit 2 ay sonraya otomatik atanır · İlk taksit toplamda 3 aya kadar ötelenebilir,için birden fazla finansman kullanımını yapabilirsiniz. Pratik Finansman Kartta ilk taksit tarihiniz 2 ay sonraya otomatik olarak atanır. Dilerseniz 3 aya varan ödemesiz dönem seçebilirsiniz. Kartın kullanım süresini bu seçiminize göre belirleyebilirsiniz. 125.000 TL’ye kadar 2 ay ödemesiz dönem seçeneği ile 36 aya,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3963,675,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
